scrapping_date,one_reviews_text,review_date,review_rating,size,review_title
2022-05-21 21:13:18.195420,"
This is far superior to the standard strap and I was thrilled when I first started using it. Sadly, it broke within a couple of months. A quick Google search revealed it's a very common problem :(  Shame as it was so much easier but I can't afford £50 every other month.
","Reviewed in the United Kingdom on June 18, 2021",2,Style: Elite 2 Strap,"
Comfy but flimsy
"
2022-05-21 21:13:18.217228,"
Bought in January and is used probably 2 to 3 times a week. Noticed that the side straps are made of very thin plastic. After 5 months these have become brittle and you can see them cracking. Today one has side failed leaving a razor sharp thin plastic edge where it has broken. Looks like a few of them go this way. Amazon have directed me to the Oculus support site for any warranty enquiries. Whilst it's a good strap - it's made of very poor materials
","Reviewed in the United Kingdom on May 24, 2021",1,Style: Elite 2 Strap,"
It's broken after 5 months. Plastic has become brittle
"
2022-05-21 21:13:18.239296,"
So having bought the oculas quest 2 for my son and the official head strap, I have to say what a waste of money!. My son complained after a few uses of it hurting his head at the back. Needless to say I returned it to buy a cheaper version that works perfectly
","Reviewed in the United Kingdom on April 14, 2022",2,Style: Elite 2 Strap,"
Expensive and painful to use
"
2022-05-21 21:13:18.262301,"
The strap has a plastic defect and it’s common across these, contacted oculus and not response now I have a broken strap ... this is not good
","Reviewed in the United Kingdom on February 7, 2021",1,Style: Elite 2 Strap,"
Shocking quality the plastic is defective
"
2022-05-21 21:13:18.283393,"
The standard strap is uncomfortable. This Elite strap fixes that, but it is overpriced for what it is and should have been supplied as standard.
","Reviewed in the United Kingdom on November 3, 2020",4,Style: Elite 2 Strap,"
More comfortable
"
2022-05-21 21:13:18.306198,"
Ridiculously expensive for what it provides, and it (no longer) charges the Quest 2, which was my main reason for buying it. Various forums threads on Oculus about it, doesn't sound like it's something they'll fix anytime soon.
","Reviewed in the United Kingdom on March 9, 2022",1,Style: Headset Cable,"
Link cable doesn't charge the Quest
"
2022-05-21 21:13:18.326696,"
Good case. Bit disappointed that the zip isn't a tight fit. There is a bit of give between the two shells when all zipped up. I'm sure they are equally good if not better cases out there for better value for money. Probably paying for the name.
","Reviewed in the United Kingdom on February 23, 2022",3,Style: Carrying Case,"
Good but pricey
"
2022-05-21 21:13:18.349780,"
This replacement for the standard strap is well made and easy to attach. If you can afford the elite strap with battery pack then buy that instead but for those of us a little strapped (no pun intended) for cash this is a must buy. It makes the Quest 2 more comfortable to wear for those long sessions of Beat Saber. 😉👍
","Reviewed in the United Kingdom on April 10, 2022",4,Style: Elite 2 Strap,"
A must buy for your Quest 2.
"
2022-05-21 21:13:18.372667,"
Works great but one accidental pull and that baby no longer works. Shame my 80 quid went down the drain. Please make sure you get warranty.
","Reviewed in the United Kingdom on December 21, 2020",2,Style: Headset Cable,"
Warranty is important
"
2022-05-21 21:13:28.635427,"
Seems I have been sold one of the Elite straps with the mentioned defect of a fragile strap that breaks easily. Have reported the issue to Oculus directly as Amazon the product return is outside of the return policy date which is of1 month and I purchased the strap 2  months ago. Fingers crossed Oculus resolve the issue promptly.
","Reviewed in the United Kingdom on March 15, 2021",3,Style: Elite 2 Strap,"
Strap broken after 2 months of use
"
2022-05-21 21:13:28.660364,"
Essential strap for Quest - the basic strap is awful but this is easy to adjust and very comfortable indeed.
","Reviewed in the United Kingdom on December 12, 2020",5,Style: Elite 2 Strap,"
ESSENTIAL strap for Quest
"
2022-05-21 21:13:28.683249,"
£0 for an official cable in an official box, and the cable is not a stable connection. I have connected a couple of times to my Unity developer programme with some issues, but mostly i get a blank screen in the Oculus Quest 2 headset. Funnily enough, Unity is following the tracking of the headset so there is some information getting through, but the important visual information from the computer to the headset is missing. Perhaps 5m is too long for a steady connection but my 2m bog standard cablehas no issues whatsoever other than not being ergonomic and flush with the power insert on the OQ2 headset.
","Reviewed in the United Kingdom on October 30, 2021",1,Style: Headset Cable,"
Does not work as a link cable
"
2022-05-21 21:13:28.705211,"
Disappointed that I spent £90. Plug was weak and bent after being caught. Partly my fault but £90 wasted and should be better protected
","Reviewed in the United Kingdom on February 5, 2021",1,Style: Headset Cable,"
Breaks easily
"
2022-05-21 21:13:28.726570,"
Purchased this for my son's Christmas at his request to enhance the experience of his new Oculus Rift Quest 2 bundle. He was delighted and says it allows so much more freedom to move around while in game and it works brilliantly so was certainly worth paying the extra money for a cable. Highly recommend.
","Reviewed in the United Kingdom on March 15, 2021",5,Style: Headset Cable,"
Excellent quality
"
2022-05-21 21:13:28.748563,"
The strap is very comfortable and way better then the stock strap. Sadly the build quality seems poor.It cracked after less then 3 Months with ~20 hours of non-heavy usage.If they fix the quality issue, the product would deserve 5 stars.
","Reviewed in the United Kingdom on April 14, 2021",3,Style: Elite 2 Strap,"
Poor build quality
"
2022-05-21 21:13:28.773016,"
The case looks very nice. Well made. Can’t compare to any other as it’s the only one I have. I have an elite strap (made by Kiwi) and the hand straps (threw them controllers too many times!) and it’s quite difficult to get the zip all around. It’s just a little fatter than the box. That said, it’s quite possible to stuff all the things they promise in.4.5/5 since it costs 15-20 quids more than the competition.
","Reviewed in the United Kingdom on February 12, 2022",5,Style: Carrying Case,"
Well made case. A little crowded with the custom back strap.
"
2022-05-21 21:13:28.796036,"
As you can see from the photograph the strap broke with little over a month’s light use. Thus rendering the Oculus unusable. Massively disappointed, I’d chosen to go with an Oculus product as I thought it would be better constructed, how wrong I was.
","Reviewed in the United Kingdom on October 5, 2021",1,Style: Elite 2 Strap,"
Strap Broke - After a Month
"
2022-05-21 21:13:28.817439,"
I got this as a carrying case for my sons oculas 2. Nice colour and quality. Does the job and it is good fit to put vr headset and controllers in. I'd like it to be able to fit headset/earphones in but there isnt space for this. Shame really as it's a nice case and be good to keep it all together.
","Reviewed in the United Kingdom on December 30, 2020",4,Style: Carrying Case,"
Good case, shame no space to fit headphones in.
"
