scrapping_date,one_reviews_text,review_date,one_review_stars,Rating
2022-05-18 18:19:10.680758,"I bought oculus and delivery man calls me that there is no parking outside so he decides to return it and now the option to pick it up or have it re-delivered was taken from me and it's been going on 3 wks and I am still waiting for my refund so I can re-purchase item, terrible business on this sale",2022-05-18 18:19:10.680758,1,1
2022-05-18 18:19:10.696715,"I wish I could review this item but I haven't received it yet. Ordered it the beginning of December and it was to be delivered by the 12th. The latest tracking update is from the 19th and it appears to be in Jacksonville, FL since then. Very disappointed as this was a Christmas gift for my daughter.",2022-05-18 18:19:10.696715,1,1
2022-05-18 18:19:10.816794,"The Oculus Quest 2 provides an exciting new world of immersion. My whole family has loved the 360 degree nature and rollercoaster videos. A better strap is a good idea, such as Oculus 2 Elite Strap. They are far more adjustable. My only issue is that I might like finer control over the lens spacing.",2022-05-18 18:19:10.816794,5,5
2022-05-18 18:19:10.847224,"I bought this for my daughter for her birthday and she loves it! I play it too, probably more than her lol. It’s cool but it needs more games. Or at least let you preview the games before spending $35-50 on one game. And i don’t like the fact that she had to create a Facebook account just to use it.",2022-05-18 18:19:10.847224,5,5
2022-05-18 18:19:10.882643,Everything they said it was.  Love the virtual reality quality.  Only con is the battery last about two hours.  Bought the link cable which allows charging as you play.  At 67 years old i am shocked at how much i enjoy it.  Even watching 3d movies that are from the past and present is an experience.,2022-05-18 18:19:10.882643,5,5
2022-05-18 18:19:10.911562,"I have been a mid level gamer and tech nerd for about 20 years. I had held off on VR stuff until I tried the oculus quest 2. This little unit blew me away. The format is great,  the apps are mostly well received,  and  the motion tracking is excellent.  The only negative is it is owned by Facebook.",2022-05-18 18:19:10.911562,5,5
2022-05-18 18:19:10.933593,"Incredible experience, entertaining and active! Very clear image quality, Price point is spot on.
Great game selection (with the proper USB cable play any Steam VR game).

Cons:
Head strap is not very tight or it will ""sag"" on your face or fall off back of head (so you really want the Elite strap).",2022-05-18 18:19:10.933593,5,5
2022-05-18 18:19:10.963588,"Lot of fun, graphics are great.  Its nice to chromcast it to the TV so others can see you play and share in the fun.  The virutal reality really pulls you in on some of the games.  I've almost dropped the controllers a couple times when I reach out to set them down on the ""virtual"" table top, Oops!",2022-05-18 18:19:10.963588,5,5
2022-05-18 18:19:10.978587,The Oculus Quest 2 was originally a gift for my 9 year old to get him moving and in better shape.  Now my wife and I probably use it as much as he does and have a great time getting an amazing sweat.  Our favorite game right now is Creed 2 but we look forward to exploring this unique digital world.,2022-05-18 18:19:10.978587,5,5
2022-05-18 18:19:11.000900,I have anticipated owning a VR system for years but held off due to price. This unit is extremely inexpensive for what you get. I would have easily spent the price of the unit on the first game I played it was so much fun and so amazing. Well worth the money if you have ever been curious about VR.,2022-05-18 18:19:11.000900,5,5
2022-05-18 18:19:11.017856,It's a great system. Very easy to use and setup. Only drawback is the Facebook requirement but I think they are changing that. You can essentially do anything you'd do on a phone but also play amazing VR games and find easy access to a lot of exciting VR content like concerts and videos. Very fun!,2022-05-18 18:19:11.017856,5,5
2022-05-18 18:19:11.035811,Oculus quest 2 is a great buy from best buy.  I walked in with my daughter and we walked out in a few minutes with the 256 gb model in our hands.  I also bought the upgraded adjustable strap and it was well worth the money.  We have had it for a few weeks now and our whole family loves playing it.,2022-05-18 18:19:11.035811,5,5
2022-05-18 18:19:11.135287,"The oculus rift 2 is a great step in creating technology. If interested in be, this is hands down the best vr headset money can buy. The experience is like no other. I recommend everyone to try brunch at lest once in your life to experience something different from the everyday experience of life.",2022-05-18 18:19:11.135287,2,2
2022-05-18 18:19:11.150285,Great Headset.  I've used the original quest and the vive and this is better than both!  Coming from those two I will miss the black levels but I've adjusted and must say the new higher res screen is worth the tradeoffs!  I even like the new strap although I think I'm in the minority on that one.,2022-05-18 18:19:11.150285,5,5
2022-05-18 18:19:11.165283,"There’s a difference between playing video games and playing IN a video game.  I had dinner at a friends and they introduced me to their Oculus Quest 1st generation.  What an experience!  So I absolutely had to get the Oculus Quest 2.  I’ve been playing video games since PONG was considered cutting-edge, and I’ve played almost all of the the consoles from then to now and while the games get shinier and shinier, it’s been the same experience, sitting in front of the t.v. with a controller mashing away.  I’ve been wanting more from gaming for years and the OQ2 gives me what I’ve been wanting.  Playing in the games with the OQ2, (and I do mean IN, you are IN the games, or should I say immersed), gets you off the couch and moving and it’s so much fun.  The graphics are terrific and the experience is beyond any gaming on any console. No wires needed!  

I highly recommend upgrading from the stock head-strap to the HTC Deluxe Audio Strap.  The DAS increases comfort and adds built-in headphones.",2022-05-18 18:19:11.165283,5,5
2022-05-18 18:19:11.180335,"Super awesome, did not think we would need to get the 256gb, but after doing some research the 256gb is perfect, since you will find yourself downloading many demos and games. There are some cool affordable games from 5.00 -10.00  and then you have your top quality games 29.99 and up. Super fun !",2022-05-18 18:19:11.180335,5,5
2022-05-18 18:19:11.211615,"Purchased this as an upgrade from the first Quest and you can immediately tell the difference: it’s smaller, lighter, and feels higher quality. This is an improvement on something I thought was already great. Excited for RE4, and am enjoying the wireless PC streaming (which is coming to Quest 1)",2022-05-18 18:19:11.211615,5,5
2022-05-18 18:19:11.230564,"I got to admit I didn't know much about this product got it as a gift for my daughter.  After playing along side her I can see why she wanted them.  Great immersive play and top of the line graphics.
Good audio and controllers are easy to use to jp in to the action after  few minutes of tutorial",2022-05-18 18:19:11.230564,5,5
