Game_Id,Game_Name,Game_price,Game_description,Game_Modes,Game_PlayerModes,Game_Tracking,Game_Controllers,Game_Platforms,Category,Game_Genres,Game_Languages,Game_Version,Game_Developer,Game_Publisher,Game_Website,Game_ReleaseDate,Game_Policy,Game_RecommrndedCPU,Game_RecommrndedGraphics
1246280708824029,Daedalus,¥490,"Daedalus is a platformer and an exploration game set in a spectacular oneiric and surrealist world.

Daedalus, architect and creator of fantastic mechanical artifacts, was imprisoned by the king Minos to prevent him from sharing his knowledge of Creta’s Labyrinth with others Every night, in his dreams, Daedalus explores the intricate labyrinths aboard his own winged creations, trying to relive every step, each leap, each flight to freedom, attempting to escape his own tragedy.

Help him find the 3 platforms that open the gate of each level and explore the mysterious environments derived from a dream. As the levels progress, the difficulty rises and the architecture grows more and more perplexing. Boost yourself, glide, take advantage of the wind columns, make use of trampolines and activate mechanisms that pour new platforms at your feet to reach your objective. Will Daedalus escape his own prison?",Single User,,,"Oculus Go Controller, Touchpad, Gamepad","Gear VR, Go",Games,"Exploration, Flying, Simulation","English, French (France), German, Spanish (Spain)",1.1.7,Vertical Robot,Vertical Robot,http://verticalrobot.com/daedalus/,"May 11, 2017",Privacy Policy,,
1389161184521528,Virtual Virtual Reality,¥990,"V-VR is a narrative-driven comedy-adventure game about VR and AI. In a future where AI has transformed society, can humans still find purpose? Find out with Activitude, a service that lets humans aid AI clients in increasingly curious ways. Follow the instructions of Activitude’s AI overlord, Chaz, and find your calling in this tech-fueled future – or try to break free and reclaim your humanity before it’s too late. Use virtual VR headsets to explore over 50 unique virtual virtual realities, going deeper into the inner workings of Activitude as the story unfolds.

Key Features:
50+ unique virtual virtual realities
An artichoke screams at you",Single User,,,Oculus Go Controller,"Gear VR, Go",Games,"Adventure, Exploration, Narrative","English, Chinese (China), Chinese (Taiwan), French (France), German, Italian, Japanese, Korean, Spanish (Mexico)",1.94,Tender Claws,Tender Claws,http://vvr.tenderclaws.com/,"May 2, 2018",Privacy Policy,,
1383189711751416,ElectroBeats,¥290,"Aug-18-2017 update!

-New 6 songs released
-New game play added

Want to experience the feeling of your heart pulsing and your adrenaline soaring?

Then come and shake your head while you follow the pulse of the colorful notes!

-Developed by Unreal Engine 4 !
-World Ranking !
-Racing and rhythm games !
-Electronic music !

Instructions:
ElectroBeats is a combination of electronic style and the rhythm of the game, you will need to turn your head to control your direction. Strike the notes flying towards you and nod when the purple note approaches.

Tips: combo and nodding can get amazing high marks, don't hit the wall!

You might not feel comfortable controlling your direction by turning your head at first, but just imagine you are driving on the road, and you need to look at the desired direction first before you want to change lanes.

All songs in this game are provided by NCS (No Copyright Sound). You can visit NCS' YouTube Channel for more information.",Single User,,,Touchpad,"Gear VR, Go",Games,"Action, Music, Racing","English, English (US), English (Australia), English (UK), English (Canada), English (South Africa)",1.14,MirrorVR,MirrorKey VR,http://mirrovr.com/,"March 27, 2017",Privacy Policy,,
1238852986197676,Titans of Space,¥490,"Hang on to your cockpit seat! Go for a ride through this authentic miniature Solar System, and then squint your eyes in the intense light of a few of the largest known stars. Enjoy curated photos and facts while listening to up to 60 minutes of voiceover. Great care has been taken to ensure a comfortable and thrilling experience.

Features:
 * Self-paced guided tour, with an optional comfort mode
 * Up to 60 minutes of optional English voiceover and subtitles
 * Accurate visuals and facts for over 40 celestial bodies
 * Enhanced 3D effect - reduced scale makes it easy to compare sizes
 * Engaging soundtrack
 * Voiceover audio, subtitles, and most app text are customizable
 
Voiceover and subtitles are only available in English at this time.

'Congratulations for making the absolute best solar system learning experience EVER. And one of the best learning experiences ever. And one of the best experiences, period.'
 -- danworld, satisfied user",Single User,,,"Touchpad, Oculus Go Controller, Gamepad","Gear VR, Go",Apps,"Educational, Narrative, Space/Universe","English, Chinese (China), French (France), German, Japanese, Portuguese (Brazil), Russian, Spanish (Spain)",1.11,DrashVR LLC,DrashVR LLC,http://titansofspacevr.com/,"April 28, 2017",Privacy Policy,,
1250268818411608,Break a Leg,¥290,"- Break a Leg (full game) -

You have been kidnapped by peculiar alien creatures. They want to unleash The Greatest Power of the Galaxy, to finally rule the galaxies and worlds beyond. For centuries, they have been looking for a master illusionist able to control this universal force. Only a human magician can unlock the mysterious apparatus sealed by Houdini’s great great Aunt Maggie. But be careful, those creatures do not like failure...

Built from the ground up with apelab's SpatialStories creation toolkit, Break a Leg is an award winning interactive adventure designed for the Gear VR controller. Inspired by the magic shows of the 19th century, it immerses you in the offbeat adventures of an improvised magician who will have to go through multiple stages of a conjurer’s performance without missing a beat.

Let the show begin!",Single User,,,Oculus Go Controller,"Gear VR, Go",Games,"Adventure, Casual, Exploration, Narrative, Puzzle","English, English (US)",1.0.28,apelab,apelab,http://apelab.ch/breakaleg,"October 31, 2017",Privacy Policy,,
1401343996605343,SWAT Academy,¥790,"SWAT Academy puts you to the test as you master the weapons and tactics needed to become the best of the best. Hone your skills in the intense combat training simulations, face off against waves of hostile targets, and survive the onslaught of the zombie horde.

Designed to use the new 3DOF controller, SWAT Academy gives you full tactical control, letting you take the action into your hands. Combine that with the insanely detailed weapon models and atmospheric environments, and you've got a visceral VR experience like you've never felt before.",Single User,,,"Gamepad, Touchpad, Oculus Go Controller","Gear VR, Go",Games,"Action, Shooter",English,1.0.5,The Binary Mill,The Binary Mill,http://www.thebinarymill.com/,"April 21, 2017",Privacy Policy,,
948175608590153,SONAR,¥90,"A drone discovers an unknown asteroid. On its journey over the rocky surface, it receives a strange signal. To locate its source the drone ventures deep into an ancient labyrinth. A place that holds a secret even darker than space itself. 

 ""...a bleakly beautiful immersive gem of a movie"" - RoadToVR

Run time: 6 min

Credits:
Director: Philipp Maas, Dominik Stockhausen
Film Music: Alexander Maas
Sound Design: Alexander Maas
Executive Producer: Philipp Maas, Dominik Stockhausen
Production Company: Filmakademie Baden-Wuerttemberg GmbH",Single User,,,,"Gear VR, Go",Entertainment,"360 Experience (non-game), Exploration, Horror, Movie, Narrative",English,2.0,SCOPE - Virtual Content Studio,SCOPE - Virtual Content Studio,http://www.sonar-360.com/,"February 10, 2016",Privacy Policy,,
2027653017260426,Catan VR,¥990,"Catan VR allows tabletop fans and new players alike to experience the best-selling board game in a fresh, fully-immersive format. Take on other players around the world or play against Catan personalities and watch the island come to life in VR for the first time. Catan VR brings everything board gamers love to the Oculus Rift, Oculus Go and Samsung Gear VR. 

* Classic Catan Gameplay, Now in VR – Experience the award-winning strategy classic for the first time in virtual reality. 

* Custom Catan Environment – Wheat sways, a mandolin strums, and clouds roll over the mountains as you play on the iconic island of Catan itself. 

* Invite-a-Friend & Matchmaking Multiplayer – Enjoy a game with longtime friends or take on the world-wide Catan community via online matchmaking. 

* Catan AI Personalities – Play vs. classic Catan AI opponents designed with guidance from Catan creator Klaus Teuber. 

* Cross-Platform Play – Rift vs. Gear vs. Go? No problem.","Multiplayer, Single User",,,"Oculus Go Controller, Touchpad, Gamepad","Gear VR, Go",Games,"Casual, Social, Strategy",English,1.1.839,Experiment 7,Experiment 7,http://www.experiment7.com/,"March 22, 2018",Privacy Policy,,
1232181650154576,Zed Shot,¥290,"Fight to survive the onslaught of the zombie horde in ZED SHOT! Can you endure the night alone with the living dead? Escape the abandoned hospital through the underground catacombs and sewer tunnels armed with pistols, rifles and machine guns!

Designed exclusively for VR and supporting the new Gear VR motion controller, try to hold your nerve in this atmospheric shooter.",Single User,,,"Touchpad, Gamepad, Oculus Go Controller","Gear VR, Go",Games,"Action, Horror, Shooter",English,1.17,Purple Yonder,James Howard,http://www.zedshotgame.com/,"December 14, 2016",Privacy Policy,,
1402084486500779,The Cathedral: Allison's Diary,¥290,"""In 1956, Allison died in the psychiatric hospital of Santa Benedetta Martire. The diary she wrote contained the horrible truth about how she killed her parents. Gulielmo Carter, a dauntless reporter, suddenly disappeared after he found the diary.""

Where are Allison's parents' corpses kept? 
What happened to Guglielmo that night?

Two years later from ""The Hospital"" facts, you are interested in visiting the place where Rachel and Alfredo should have been buried.  

""The Cathedral"" is the second chapter of the Allison's Diary horror saga. In the sacred cathedral of Sant'Andrea there is something frightening waiting to be discovered. 
Funerals are not the end: they are just the beginning.",Single User,,,"Gamepad, Touchpad, Oculus Go Controller","Gear VR, Go",Games,"Adventure, Exploration, Horror, Narrative","English, English (US), English (Australia), English (Canada), English (South Africa), English (UK)",1.2.0,KR Games,Star Consult S.r.L.,http://www.allisonsdiary.com/,"April 21, 2017",Privacy Policy,,
